,0,1,2,3,4,5,6,7,8,9,10
565,565,140,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_140.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_140_crop_4.jpg,4,279,88,375,280,carla 0.98,"albert: 0.69278, anna: 0.64699, bob: 0.98049, carla: 0.98495, "
566,566,141,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_141.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_141_crop_0.jpg,0,51,117,147,309,albert 0.98,"albert: 0.98351, anna: 0.97034, bob: 0.75186, carla: 0.97518, "
567,567,141,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_141.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_141_crop_1.jpg,1,396,20,540,308,anna 0.99,"albert: 0.97432, anna: 0.99138, bob: 0.96450, carla: 0.94385, "
568,568,141,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_141.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_141_crop_2.jpg,2,141,5,285,293,albert 0.99,"albert: 0.99170, anna: 0.91980, bob: 0.06588, carla: 0.91596, "
569,569,141,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_141.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_141_crop_3.jpg,3,327,96,423,288,anna 0.98,"albert: 0.94304, anna: 0.97611, bob: 0.39794, carla: 0.81277, "
570,570,141,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_141.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_141_crop_4.jpg,4,235,81,331,273,carla 0.98,"albert: 0.88829, anna: 0.85878, bob: 0.96176, carla: 0.98247, "
571,571,142,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_142.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_142_crop_0.jpg,0,359,7,575,439,bob 0.99,"albert: 0.80638, anna: 0.95471, bob: 0.99279, carla: 0.98686, "
572,572,142,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_142.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_142_crop_1.jpg,1,257,63,401,351,anna 0.97,"albert: 0.70394, anna: 0.97179, bob: 0.62166, carla: 0.66562, "
573,573,142,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_142.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_142_crop_2.jpg,2,527,142,623,334,bob 0.99,"albert: 0.47588, anna: 0.71312, bob: 0.99271, carla: 0.98042, "
574,574,142,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_142.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_142_crop_3.jpg,3,151,81,247,273,albert 0.98,"albert: 0.98114, anna: 0.74062, bob: 0.28384, carla: 0.91917, "
575,575,143,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_143.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_143_crop_0.jpg,0,375,36,519,324,albert 0.98,"albert: 0.97949, anna: 0.96986, bob: 0.24815, carla: 0.73728, "
576,576,143,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_143.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_143_crop_1.jpg,1,145,10,289,298,albert 0.99,"albert: 0.99420, anna: 0.94451, bob: 0.09574, carla: 0.89273, "
577,577,143,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_143.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_143_crop_2.jpg,2,472,92,568,284,carla 0.99,"albert: 0.81064, anna: 0.94128, bob: 0.96964, carla: 0.99278, "
578,578,143,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_143.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_143_crop_3.jpg,3,276,83,372,275,bob 0.99,"albert: 0.74775, anna: 0.83708, bob: 0.99179, carla: 0.98406, "
579,579,144,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_144.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_144_crop_0.jpg,0,142,14,286,302,albert 0.99,"albert: 0.99363, anna: 0.94548, bob: 0.18370, carla: 0.92795, "
580,580,144,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_144.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_144_crop_1.jpg,1,424,100,520,292,anna 0.99,"albert: 0.89644, anna: 0.99259, bob: 0.90540, carla: 0.90424, "
581,581,144,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_144.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_144_crop_2.jpg,2,482,92,578,284,carla 0.99,"albert: 0.88001, anna: 0.90604, bob: 0.98626, carla: 0.99492, "
582,582,144,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_144.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_144_crop_3.jpg,3,369,89,465,281,anna 0.88,"albert: 0.60597, anna: 0.87807, bob: 0.39747, carla: 0.65972, "
583,583,144,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_144.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_144_crop_4.jpg,4,280,89,376,281,carla 0.98,"albert: 0.70461, anna: 0.57341, bob: 0.97530, carla: 0.98411, "
584,584,145,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_145.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_145_crop_0.jpg,0,72,45,216,333,anna 0.97,"albert: 0.90188, anna: 0.96699, bob: 0.45030, carla: 0.89832, "
585,585,145,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_145.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_145_crop_1.jpg,1,140,5,284,293,albert 0.99,"albert: 0.99415, anna: 0.93786, bob: 0.09150, carla: 0.92987, "
586,586,145,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_145.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_145_crop_2.jpg,2,392,95,488,287,bob 0.99,"albert: 0.15004, anna: 0.94510, bob: 0.98655, carla: 0.97538, "
587,587,145,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_145.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_145_crop_3.jpg,3,311,93,407,285,anna 0.98,"albert: 0.93561, anna: 0.97637, bob: 0.26644, carla: 0.84117, "
588,588,145,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_145.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_145_crop_4.jpg,4,234,78,330,270,carla 0.98,"albert: 0.92737, anna: 0.82211, bob: 0.93500, carla: 0.98300, "
589,589,146,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_146.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_146_crop_0.jpg,0,329,6,545,438,bob 0.99,"albert: 0.92980, anna: 0.98498, bob: 0.98913, carla: 0.96618, "
590,590,146,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_146.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_146_crop_1.jpg,1,25,167,121,359,albert 0.88,"albert: 0.87869, anna: 0.73912, bob: 0.71741, carla: 0.32704, "
591,591,146,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_146.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_146_crop_2.jpg,2,222,69,366,357,carla 0.95,"albert: 0.53684, anna: 0.92369, bob: 0.94588, carla: 0.94633, "
592,592,146,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_146.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_146_crop_3.jpg,3,474,59,618,347,bob 0.99,"albert: 0.39003, anna: 0.95402, bob: 0.99059, carla: 0.98882, "
593,593,146,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_146.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_146_crop_4.jpg,4,152,79,248,271,albert 0.99,"albert: 0.98688, anna: 0.79151, bob: 0.37114, carla: 0.93952, "
594,594,147,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_147.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_147_crop_0.jpg,0,431,48,575,336,bob 0.97,"albert: 0.84779, anna: 0.96673, bob: 0.97079, carla: 0.92291, "
595,595,147,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_147.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_147_crop_1.jpg,1,327,41,471,329,carla 0.97,"albert: 0.79668, anna: 0.93002, bob: 0.91790, carla: 0.96630, "
596,596,147,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_147.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_147_crop_2.jpg,2,548,134,640,326,bob 0.99,"albert: 0.23906, anna: 0.65019, bob: 0.98809, carla: 0.98130, "
597,597,147,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_147.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_147_crop_3.jpg,3,131,13,275,301,albert 0.99,"albert: 0.99476, anna: 0.93374, bob: 0.20956, carla: 0.94732, "
598,598,148,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_148.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_148_crop_0.jpg,0,390,20,534,308,anna 0.99,"albert: 0.98279, anna: 0.98937, bob: 0.95954, carla: 0.95246, "
599,599,148,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_148.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_148_crop_1.jpg,1,141,5,285,293,albert 0.99,"albert: 0.99243, anna: 0.93244, bob: 0.07787, carla: 0.92653, "
600,600,148,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_148.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_148_crop_2.jpg,2,320,96,416,288,anna 0.99,"albert: 0.95927, anna: 0.99293, bob: 0.43969, carla: 0.86970, "
601,601,148,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_148.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_148_crop_3.jpg,3,233,82,329,274,carla 0.98,"albert: 0.87339, anna: 0.72249, bob: 0.94816, carla: 0.97738, "
602,602,149,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_149.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_149_crop_0.jpg,0,274,42,418,330,carla 0.97,"albert: 0.89458, anna: 0.95587, bob: 0.85886, carla: 0.96888, "
603,603,149,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_149.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_149_crop_1.jpg,1,141,10,285,298,albert 0.99,"albert: 0.99266, anna: 0.92778, bob: 0.06871, carla: 0.89252, "
604,604,149,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_149.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_149_crop_2.jpg,2,477,100,573,292,anna 0.99,"albert: 0.97374, anna: 0.99474, bob: 0.97708, carla: 0.94954, "
605,605,149,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_149.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_149_crop_3.jpg,3,547,97,640,289,anna 0.97,"albert: 0.22618, anna: 0.97300, bob: 0.94100, carla: 0.94666, "
606,606,150,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_150.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_150_crop_0.jpg,0,497,69,640,357,bob 0.99,"albert: 0.25409, anna: 0.78748, bob: 0.99115, carla: 0.98597, "
607,607,150,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_150.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_150_crop_1.jpg,1,269,61,413,349,anna 0.95,"albert: 0.69051, anna: 0.94556, bob: 0.17862, carla: 0.80454, "
608,608,150,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_150.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_150_crop_2.jpg,2,405,61,549,349,bob 1.00,"albert: 0.69020, anna: 0.71674, bob: 0.99756, carla: 0.99152, "
609,609,150,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_150.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_150_crop_3.jpg,3,151,82,247,274,albert 0.98,"albert: 0.98114, anna: 0.75754, bob: 0.37127, carla: 0.90698, "
610,610,151,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_151.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_151_crop_0.jpg,0,446,47,590,335,carla 0.98,"albert: 0.63425, anna: 0.97438, bob: 0.96970, carla: 0.97517, "
611,611,151,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_151.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_151_crop_1.jpg,1,318,43,462,331,carla 0.97,"albert: 0.69874, anna: 0.90879, bob: 0.91408, carla: 0.96829, "
612,612,151,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_151.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_151_crop_2.jpg,2,541,116,637,308,anna 0.99,"albert: 0.82202, anna: 0.99145, bob: 0.98835, carla: 0.98207, "
613,613,151,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_151.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_151_crop_3.jpg,3,133,18,277,306,albert 0.99,"albert: 0.99148, anna: 0.94508, bob: 0.37337, carla: 0.93569, "
614,614,152,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_152.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_152_crop_0.jpg,0,338,16,554,448,bob 0.98,"albert: 0.66818, anna: 0.93927, bob: 0.98213, carla: 0.91055, "
615,615,152,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_152.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_152_crop_1.jpg,1,232,65,376,353,anna 0.92,"albert: 0.24893, anna: 0.92050, bob: 0.90344, carla: 0.80510, "
616,616,152,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_152.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_152_crop_2.jpg,2,476,60,620,348,bob 0.99,"albert: 0.49419, anna: 0.94150, bob: 0.98982, carla: 0.97553, "
617,617,152,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_152.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_152_crop_3.jpg,3,151,80,247,272,albert 0.99,"albert: 0.98567, anna: 0.81380, bob: 0.36128, carla: 0.94295, "
618,618,153,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_153.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_153_crop_0.jpg,0,442,49,586,337,carla 0.98,"albert: 0.65573, anna: 0.95822, bob: 0.96875, carla: 0.98101, "
619,619,153,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_153.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_153_crop_1.jpg,1,321,43,465,331,carla 0.96,"albert: 0.69059, anna: 0.89107, bob: 0.88279, carla: 0.96347, "
620,620,153,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_153.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_153_crop_2.jpg,2,132,17,276,305,albert 0.99,"albert: 0.99182, anna: 0.95006, bob: 0.37795, carla: 0.92952, "
621,621,153,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_153.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_153_crop_3.jpg,3,540,110,636,302,bob 0.99,"albert: 0.91576, anna: 0.98777, bob: 0.99265, carla: 0.98114, "
622,622,154,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_154.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_154_crop_0.jpg,0,12,50,156,338,anna 0.94,"albert: 0.76689, anna: 0.93595, bob: 0.58404, carla: 0.86760, "
623,623,154,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_154.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_154_crop_1.jpg,1,141,8,285,296,albert 0.99,"albert: 0.99346, anna: 0.92436, bob: 0.07849, carla: 0.93223, "
624,624,154,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_154.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_154_crop_2.jpg,2,333,95,429,287,anna 0.99,"albert: 0.93014, anna: 0.99047, bob: 0.45734, carla: 0.79691, "
625,625,154,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_154.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_154_crop_3.jpg,3,400,92,496,284,bob 0.93,"albert: 0.02782, anna: 0.78994, bob: 0.93045, carla: 0.74551, "
626,626,154,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_154.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_154_crop_4.jpg,4,237,83,333,275,carla 0.98,"albert: 0.83564, anna: 0.83202, bob: 0.97423, carla: 0.97752, "
627,627,155,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_155.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_155_crop_0.jpg,0,416,49,560,337,anna 0.95,"albert: 0.65463, anna: 0.95131, bob: 0.94597, carla: 0.94650, "
628,628,155,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_155.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_155_crop_1.jpg,1,337,39,481,327,carla 0.96,"albert: 0.87991, anna: 0.92256, bob: 0.85854, carla: 0.95846, "
629,629,155,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_155.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_155_crop_2.jpg,2,559,177,623,305,carla 0.95,"albert: 0.08299, anna: 0.55966, bob: 0.94470, carla: 0.95256, "
630,630,155,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_155.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_155_crop_3.jpg,3,129,15,273,303,albert 0.99,"albert: 0.99460, anna: 0.93868, bob: 0.27428, carla: 0.96859, "
631,631,156,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_156.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_156_crop_0.jpg,0,141,12,285,300,albert 0.99,"albert: 0.99286, anna: 0.92241, bob: 0.07355, carla: 0.91139, "
632,632,156,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_156.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_156_crop_1.jpg,1,491,97,587,289,bob 1.00,"albert: 0.36580, anna: 0.89986, bob: 0.99541, carla: 0.99059, "
633,633,156,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_156.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_156_crop_2.jpg,2,287,88,383,280,carla 0.99,"albert: 0.70469, anna: 0.71353, bob: 0.94543, carla: 0.98597, "
634,634,156,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_156.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_156_crop_3.jpg,3,364,85,460,277,anna 0.85,"albert: 0.78328, anna: 0.84747, bob: 0.15144, carla: 0.55796, "
635,635,157,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_157.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_157_crop_0.jpg,0,268,34,412,322,albert 0.97,"albert: 0.96846, anna: 0.96627, bob: 0.78902, carla: 0.95972, "
636,636,157,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_157.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_157_crop_1.jpg,1,141,8,285,296,albert 0.99,"albert: 0.99195, anna: 0.92591, bob: 0.06262, carla: 0.90228, "
637,637,157,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_157.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_157_crop_2.jpg,2,549,100,640,292,carla 0.98,"albert: 0.28001, anna: 0.97913, bob: 0.95170, carla: 0.97955, "
638,638,157,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_157.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_157_crop_3.jpg,3,485,96,581,288,carla 0.99,"albert: 0.95887, anna: 0.98562, bob: 0.99039, carla: 0.99197, "
639,639,157,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_157.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_157_crop_4.jpg,4,362,84,458,276,albert 0.75,"albert: 0.74976, anna: 0.71779, bob: 0.06107, carla: 0.43590, "
640,640,158,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_158.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_158_crop_0.jpg,0,435,57,579,345,bob 0.99,"albert: 0.46229, anna: 0.78891, bob: 0.99305, carla: 0.98393, "
641,641,158,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_158.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_158_crop_1.jpg,1,318,56,462,344,anna 0.98,"albert: 0.86501, anna: 0.97801, bob: 0.68361, carla: 0.93253, "
642,642,158,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_158.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_158_crop_2.jpg,2,558,197,622,325,bob 0.99,"albert: 0.38964, anna: 0.32001, bob: 0.99014, carla: 0.95770, "
643,643,158,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_158.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_158_crop_3.jpg,3,150,80,246,272,albert 0.98,"albert: 0.98492, anna: 0.78241, bob: 0.30923, carla: 0.94359, "
644,644,159,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_159.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_159_crop_0.jpg,0,0,123,96,315,albert 0.97,"albert: 0.97445, anna: 0.76685, bob: 0.53294, carla: 0.88933, "
645,645,159,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_159.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_159_crop_1.jpg,1,141,8,285,296,albert 0.99,"albert: 0.99398, anna: 0.94303, bob: 0.08980, carla: 0.93195, "
646,646,159,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_159.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_159_crop_2.jpg,2,436,94,532,286,carla 0.98,"albert: 0.74503, anna: 0.71248, bob: 0.95654, carla: 0.97830, "
647,647,159,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_159.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_159_crop_3.jpg,3,371,92,467,284,bob 0.94,"albert: 0.08635, anna: 0.81101, bob: 0.93879, carla: 0.86987, "
648,648,159,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_159.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_159_crop_4.jpg,4,241,81,337,273,bob 0.99,"albert: 0.81718, anna: 0.88473, bob: 0.98717, carla: 0.98704, "
649,649,160,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_160.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_160_crop_0.jpg,0,387,29,531,317,albert 0.99,"albert: 0.98885, anna: 0.98768, bob: 0.98382, carla: 0.97176, "
650,650,160,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_160.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_160_crop_1.jpg,1,141,4,285,292,albert 0.99,"albert: 0.99369, anna: 0.93656, bob: 0.12708, carla: 0.94020, "
651,651,160,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_160.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_160_crop_2.jpg,2,317,94,413,286,anna 0.99,"albert: 0.94299, anna: 0.98967, bob: 0.43558, carla: 0.87793, "
652,652,160,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_160.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_160_crop_3.jpg,3,234,81,330,273,carla 0.97,"albert: 0.89769, anna: 0.68604, bob: 0.90948, carla: 0.97391, "
653,653,161,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_161.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_161_crop_0.jpg,0,411,99,507,291,carla 0.99,"albert: 0.57441, anna: 0.78504, bob: 0.98130, carla: 0.99098, "
654,654,161,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_161.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_161_crop_1.jpg,1,142,1,286,289,albert 0.99,"albert: 0.99392, anna: 0.96119, bob: 0.24352, carla: 0.93874, "
